Type	Speed	Agent	subject	GameNb	Deflations	Misses	Resets	ShotReg	Entropy	LogCV	ShotPer	RightReg	RightPer	Score
Model	FFF	MS17_FFF	model_102909103_24	4	43.0	19.0	25.0	0.2102467519804176	3.034645908147838	-0.9249786479454076	464.0	0.21920649227328876	464.0	564.0
Model	FFF	MS17_FFF	model_102909103_24	5	45.0	12.0	37.0	0.14225161441382028	3.136972083405981	-0.7599818121023851	416.0	0.17265749518405737	400.0	478.0
Model	FFF	MS17_FFF	model_102909103_24	6	39.0	13.0	33.0	0.1509254238729494	2.9580000455095155	-0.8307394564275737	416.0	0.15182089833008083	432.0	1078.0
Model	FFF	MS17_FFF	model_102909103_24	7	54.0	25.0	43.0	0.15817716294067266	2.8956309725655887	-0.7674142236929908	400.0	0.1613626924408055	400.0	258.0
Model	FFF	MS17_FFF	model_102909103_24	8	62.0	19.0	26.0	0.10888839485647027	3.033692017342886	-0.8153359473709493	384.0	0.18722403393502407	400.0	474.0
Model	FFF	MS17_FFF	model_102909103_24	9	69.0	23.0	10.0	0.10176167972354504	2.9433555252891948	-0.6920376667154782	368.0	0.1884078403705196	384.0	1060.0
Model	FFF	MS17_FFF	model_102909103_24	10	54.0	10.0	44.0	0.1087152491404026	2.9225144291659464	-0.7378531156346244	384.0	0.18043644161342046	384.0	582.0
Model	FFF	MS17_FFF	model_102909103_24	11	42.0	10.0	20.0	0.20291551548012957	3.6649677954990496	-1.0104687287325487	480.0	0.168525030637787	432.0	782.0
Model	FFF	MS17_FFF	model_102909103_24	12	47.0	11.0	11.0	0.17489763026384916	2.931005976249642	-0.8802844659933305	416.0	0.1839404088760209	416.0	1480.0
Model	FFF	MS17_FFF	model_102909103_24	13	54.0	8.0	8.0	0.18100459805868135	3.2076809653798337	-0.886196630339048	384.0	0.11847250230145745	400.0	1584.0
Model	FFF	MS17_FFF	model_102909103_24	14	54.0	6.0	20.0	0.08862020250530621	2.928637949683645	-0.7451122887720639	384.0	0.12717217589455673	400.0	1190.0
Model	FFF	MS17_FFF	model_102909103_24	15	61.0	7.0	5.0	0.05514458652378349	3.0666579040152206	-0.7508268896295076	352.0	0.13768578285186134	400.0	1188.0
Model	FFF	MS17_FFF	model_102909103_25	1	79.0	28.0	9.0	0.1953865919241087	3.1165950748237763	-0.8668406483328628	512.0	0.13692334649124968	352.0	370.0
Model	FFF	MS17_FFF	model_102909103_25	2	71.0	18.0	17.0	0.10088134197225095	3.0500747527575385	-0.8269125457426031	384.0	0.159358820017895	384.0	364.0
Model	FFF	MS17_FFF	model_102909103_25	3	77.0	30.0	4.0	0.20422434482459284	3.2666338951756253	-0.8826225223314403	464.0	0.17003455705896559	448.0	550.0
Model	FFF	MS17_FFF	model_102909103_25	4	73.0	36.0	5.0	0.0805446246920577	3.0378170721540996	-0.7989905500182929	400.0	0.13250296726355476	384.0	434.0
Model	FFF	MS17_FFF	model_102909103_25	5	71.0	32.0	13.0	0.06780227103528916	3.0133791316565253	-0.8098569246119651	400.0	0.16293645300741078	384.0	480.0
Model	FFF	MS17_FFF	model_102909103_25	6	45.0	14.0	19.0	0.0664695692712787	3.2364807369424096	-0.8615160188593252	352.0	0.18096738234215493	400.0	1074.0
Model	FFF	MS17_FFF	model_102909103_25	7	54.0	3.0	24.0	0.07927121983809009	2.9420744817526336	-0.8457964480367197	416.0	0.14378135001204956	432.0	1094.0
Model	FFF	MS17_FFF	model_102909103_25	8	49.0	14.0	25.0	0.1616406656314652	3.1360011344324743	-0.6979291431338371	400.0	0.1933945776192605	384.0	878.0
Model	FFF	MS17_FFF	model_102909103_25	9	51.0	12.0	20.0	0.12421813200964246	2.882909154995928	-0.8880135559381505	368.0	0.1671401493949786	400.0	994.0
Model	FFF	MS17_FFF	model_102909103_25	10	63.0	6.0	9.0	0.08992453975927422	3.064635113860219	-0.7314160014691448	368.0	0.13595453666900797	400.0	1288.0
Model	FFF	MS17_FFF	model_102909103_25	11	54.0	3.0	8.0	0.10596764943548907	3.102630722978155	-0.7344717341723609	368.0	0.09452733317026633	400.0	1294.0
Model	FFF	MS17_FFF	model_102909103_25	12	66.0	19.0	14.0	0.143649322687106	3.1926079829195184	-0.6755386231471929	368.0	0.21896338627067471	368.0	766.0
Model	FFF	MS17_FFF	model_102909103_25	13	51.0	7.0	6.0	0.12725567157906123	3.0015497165761547	-0.7249418001579835	400.0	0.1501975983691619	448.0	1486.0
Model	FFF	MS17_FFF	model_102909103_25	14	64.0	40.0	2.0	0.13811277760774873	2.9944868796487754	-0.7274803210842744	368.0	0.13247868737963917	384.0	1120.0
Model	FFF	MS17_FFF	model_102909103_25	15	60.0	9.0	13.0	0.09326866166652364	2.982356590020135	-0.7086454139938314	352.0	0.14886807832532528	384.0	1282.0
Model	FFF	MS17_FFF	model_102909103_26	1	88.0	31.0	3.0	nan	nan	nan	nan	nan	nan	0.0
Model	FFF	MS17_FFF	model_102909103_26	2	70.0	17.0	3.0	0.19672968732789833	3.154561065673916	-1.0240708588464478	560.0	0.1037927537860607	416.0	466.0
Model	FFF	MS17_FFF	model_102909103_26	3	81.0	12.0	4.0	0.1730760338534838	3.1030603944794297	-0.8702451486422753	464.0	0.1731735383187869	352.0	384.0
Model	FFF	MS17_FFF	model_102909103_26	4	57.0	9.0	5.0	0.11458955954279504	3.056554119545303	-0.8229195885174722	432.0	0.13928428896102654	416.0	1084.0
Model	FFF	MS17_FFF	model_102909103_26	5	60.0	31.0	2.0	0.1630212854007971	3.0705367558853296	-0.7739006837789764	384.0	0.13707131221140942	416.0	862.0
Model	FFF	MS17_FFF	model_102909103_26	6	49.0	26.0	1.0	0.1691478019262269	3.2201877667512737	-0.7447517650852724	400.0	0.143825890686151	400.0	948.0
Model	FFF	MS17_FFF	model_102909103_26	7	71.0	38.0	3.0	0.1335554618025786	3.225277045913212	-0.7263653155841167	384.0	0.1926322687076946	368.0	544.0
Model	FFF	MS17_FFF	model_102909103_26	8	47.0	21.0	5.0	0.08344939071103222	3.168582712755198	-0.8776597426912562	432.0	0.11324790798722308	432.0	1262.0
Model	FFF	MS17_FFF	model_102909103_26	9	69.0	18.0	3.0	0.1216133493905977	3.0531356302260813	-0.7293182966485018	384.0	0.14250406789226186	384.0	1268.0
Model	FFF	MS17_FFF	model_102909103_26	10	46.0	7.0	3.0	0.09877154104944143	3.041039142471711	-0.7738792435438494	368.0	0.1523158071121257	400.0	1588.0
Model	FFF	MS17_FFF	model_102909103_26	11	61.0	4.0	5.0	0.0836276111814136	2.979394500137157	-0.842209308617808	384.0	0.1269412118600318	416.0	1494.0
Model	FFF	MS17_FFF	model_102909103_26	12	50.0	13.0	8.0	0.12531495144475327	3.0074400025813715	-0.7846510362172373	432.0	0.1866523088863265	432.0	1274.0
Model	FFF	MS17_FFF	model_102909103_26	13	57.0	3.0	4.0	0.09207541609247466	3.159786279671816	-0.7853618735156754	352.0	0.16038461799397166	384.0	1096.0
Model	FFF	MS17_FFF	model_102909103_26	14	67.0	12.0	4.0	0.07378686225414063	3.0356941397493924	-0.7221471023006188	368.0	0.12363383945461469	400.0	1376.0
Model	FFF	MS17_FFF	model_102909103_26	15	45.0	5.0	7.0	0.13160857588644345	3.070497682027014	-0.7842246980540148	416.0	0.17876397376858025	448.0	1294.0
Model	FFF	MS17_FFF	model_102909103_27	1	70.0	29.0	30.0	0.0592391291102121	3.04202855390152	-1.082895876318614	544.0	0.22697735021372814	352.0	96.0
Model	FFF	MS17_FFF	model_102909103_27	2	50.0	22.0	43.0	0.13892564608174232	2.91848072066977	-0.8086894223948847	464.0	0.1630383124788914	400.0	158.0
Model	FFF	MS17_FFF	model_102909103_27	3	65.0	32.0	18.0	0.19821645483858777	3.045858466348083	-0.8444376565106664	448.0	0.16097073316228372	400.0	354.0
Model	FFF	MS17_FFF	model_102909103_27	4	74.0	51.0	20.0	0.08930618685442883	3.080386155247253	-0.7931561314283948	384.0	0.1757628936473126	384.0	280.0
Model	FFF	MS17_FFF	model_102909103_27	5	50.0	13.0	28.0	0.14123701933666705	3.089317562180945	-0.7797256430379903	416.0	0.08555754960829624	432.0	696.0
Model	FFF	MS17_FFF	model_102909103_27	6	59.0	4.0	32.0	0.1202361654013835	3.009840221758882	-0.8016506927441372	400.0	0.14749663290073242	416.0	792.0
Model	FFF	MS17_FFF	model_102909103_27	7	63.0	8.0	30.0	0.06718553055754885	3.0426691638025654	-0.8055112972651292	384.0	0.13135846610410654	384.0	588.0
Model	FFF	MS17_FFF	model_102909103_27	8	66.0	10.0	15.0	0.15614548211289273	3.100899452135474	-0.8212676403446632	400.0	0.12585970287377743	400.0	682.0
Model	FFF	MS17_FFF	model_102909103_27	9	35.0	2.0	49.0	0.11555683036154944	3.150250683153866	-0.947595853952368	432.0	0.22457255468187812	480.0	496.0
Model	FFF	MS17_FFF	model_102909103_27	10	46.0	32.0	47.0	0.0953520490347891	2.805491551117212	-0.7883742282302689	448.0	0.1312440850439804	416.0	636.0
Model	FFF	MS17_FFF	model_102909103_27	11	54.0	6.0	31.0	0.1458611124910679	3.3656711688228245	-0.8055698772049352	384.0	0.1499401849169428	400.0	590.0
Model	FFF	MS17_FFF	model_102909103_27	12	56.0	5.0	3.0	0.14175749383028505	3.0788808268814747	-0.8788173146389576	448.0	0.12760572638199427	448.0	1390.0
Model	FFF	MS17_FFF	model_102909103_27	13	87.0	10.0	4.0	0.08856085092552736	3.2291556963841974	-0.7812171597707812	416.0	0.1293391849308823	368.0	592.0
Model	FFF	MS17_FFF	model_102909103_27	14	92.0	14.0	2.0	0.1259952147214764	3.3218220631817963	-0.677911840481673	336.0	0.16354835027394543	368.0	572.0
Model	FFF	MS17_FFF	model_102909103_27	15	56.0	19.0	42.0	0.07153075931068453	2.9402000033238305	-0.7595189805938127	368.0	0.1494771636465117	400.0	668.0
Model	FFF	MS17_FFF	model_102909103_28	1	55.0	41.0	4.0	0.17130184113757216	2.962329567272902	-1.0560926425833352	544.0	0.06492323469275557	400.0	478.0
Model	FFF	MS17_FFF	model_102909103_28	2	68.0	11.0	4.0	0.25759494943756234	2.985603318805795	-0.9074115570134695	480.0	0.16147676735654812	464.0	590.0
Model	FFF	MS17_FFF	model_102909103_28	3	56.0	10.0	33.0	0.15622456040791627	3.0135477512651976	-0.78255712717672	464.0	0.19106747265301838	400.0	292.0
Model	FFF	MS17_FFF	model_102909103_28	4	50.0	12.0	29.0	0.11152987070797493	3.0815934459161154	-0.7223334582337099	384.0	0.17423056435060286	384.0	778.0
Model	FFF	MS17_FFF	model_102909103_28	5	69.0	42.0	23.0	0.06859373698578375	2.9830049079317256	-0.7171927461411972	416.0	0.14036966013918767	400.0	330.0
Model	FFF	MS17_FFF	model_102909103_28	6	46.0	4.0	58.0	0.09351324083662227	2.891583934065083	-0.7984910517055388	368.0	0.06546939251190946	384.0	396.0
Model	FFF	MS17_FFF	model_102909103_28	7	61.0	40.0	23.0	0.08452995967735971	2.9664087727091504	-0.7209545717008007	384.0	0.16667785062683202	384.0	230.0
Model	FFF	MS17_FFF	model_102909103_28	8	55.0	18.0	30.0	0.13986274882568217	2.909093490307994	-0.8073209559205957	432.0	0.14822408623914302	464.0	578.0
Model	FFF	MS17_FFF	model_102909103_28	9	43.0	16.0	38.0	0.11337075444441412	2.8445729394465027	-0.8165402099422266	384.0	0.15418667600603905	400.0	768.0
Model	FFF	MS17_FFF	model_102909103_28	10	47.0	11.0	56.0	0.05770189088214207	3.243923613383856	-0.8882722544302416	384.0	0.14820625344017876	432.0	578.0
Model	FFF	MS17_FFF	model_102909103_28	11	50.0	14.0	10.0	0.15384692381795712	3.490089316472122	-0.7616285237544863	384.0	0.1699292282492397	400.0	874.0
Model	FFF	MS17_FFF	model_102909103_28	12	58.0	14.0	13.0	0.13291030015070826	3.037462684280609	-0.7569467294471345	400.0	0.13960676596013047	416.0	988.0
Model	FFF	MS17_FFF	model_102909103_28	13	56.0	13.0	14.0	0.07359802145399934	3.0460536446151263	-0.7667167384211097	320.0	0.11980359132448373	400.0	976.0
Model	FFF	MS17_FFF	model_102909103_28	14	69.0	4.0	5.0	0.07566403618553673	3.052199232001702	-0.7577083182289663	288.0	0.08630429055271571	400.0	1292.0
Model	FFF	MS17_FFF	model_102909103_28	15	83.0	7.0	16.0	0.11032668514405926	2.982153929794931	-0.7295586987225818	368.0	0.1587398070139664	352.0	590.0
Model	FFF	MS17_FFF	model_102909103_29	1	81.0	31.0	3.0	0.18872518006081254	3.1263615962314604	-0.9872605809123511	528.0	0.16133949727291363	480.0	288.0
Model	FFF	MS17_FFF	model_102909103_29	2	71.0	29.0	5.0	0.28089355668927407	4.1516381173563985	-1.017946076012649	464.0	0.21657640368152398	432.0	244.0
Model	FFF	MS17_FFF	model_102909103_29	3	84.0	45.0	3.0	0.18084507235778474	3.3109895804873486	-0.8350399758505839	464.0	0.18957914849072943	400.0	34.0
Model	FFF	MS17_FFF	model_102909103_29	4	65.0	26.0	24.0	0.09437602169137324	4.365209510075616	-1.1489001888352564	352.0	0.22382619509735435	448.0	350.0
Model	FFF	MS17_FFF	model_102909103_29	5	63.0	22.0	37.0	0.023138872724428116	3.113019331925602	-0.8080487012334421	704.0	0.1005448355029454	384.0	558.0
Model	FFF	MS17_FFF	model_102909103_29	6	69.0	21.0	29.0	0.14894188866434882	3.3124643899075763	-0.6740988321386242	352.0	0.23916319147031245	368.0	260.0
Model	FFF	MS17_FFF	model_102909103_29	7	35.0	9.0	60.0	0.08806181223435552	3.0325684225617793	-0.9036153794296155	448.0	0.1281098044429561	400.0	390.0
Model	FFF	MS17_FFF	model_102909103_29	8	62.0	19.0	9.0	0.10739611905495688	3.161947344128655	-0.7782643074488812	432.0	0.21369446216093008	400.0	768.0
Model	FFF	MS17_FFF	model_102909103_29	9	67.0	29.0	21.0	0.028411289214414187	3.0657257297984963	-0.7025896598609295	272.0	0.13446007968977314	368.0	546.0
Model	FFF	MS17_FFF	model_102909103_29	10	51.0	21.0	32.0	0.10331854707277857	3.2089074402337534	-0.707850732076202	384.0	0.17159263642991138	384.0	488.0
Model	FFF	MS17_FFF	model_102909103_29	11	34.0	13.0	33.0	0.1029591054763455	3.0605752712994754	-0.8340402645796875	368.0	0.16134665507710208	400.0	876.0
Model	FFF	MS17_FFF	model_102909103_29	12	35.0	7.0	50.0	0.05462195108569418	2.891161296448403	-0.9005570475409124	384.0	0.10622402250541807	400.0	688.0
Model	FFF	MS17_FFF	model_102909103_29	13	32.0	13.0	41.0	0.09716563292091414	2.877854144199648	-0.806439901121609	400.0	0.15151333935714428	400.0	674.0
Model	FFF	MS17_FFF	model_102909103_29	14	40.0	2.0	53.0	0.05764760743527015	2.8034060083277716	-0.8380460676614377	384.0	0.12122670975401725	400.0	500.0
Model	FFF	MS17_FFF	model_102909103_29	15	42.0	3.0	58.0	0.07691462353182361	2.8583118698528907	-0.7770448674031352	352.0	0.11223871975775697	384.0	594.0
Model	FFF	MS17_FFF	model_102909103_30	1	70.0	27.0	8.0	0.13582907650093418	3.000328349707554	-1.2311179201387243	528.0	0.07405436831187594	352.0	190.0
Model	FFF	MS17_FFF	model_102909103_30	2	72.0	4.0	6.0	0.2594173832191197	3.07326296443731	-0.9316203840697098	464.0	0.2121109615030216	464.0	694.0
Model	FFF	MS17_FFF	model_102909103_30	3	79.0	10.0	5.0	0.1888027772182472	3.274066079281184	-0.8956101750784928	432.0	0.15257474777986604	464.0	880.0
Model	FFF	MS17_FFF	model_102909103_30	4	75.0	6.0	3.0	0.2920582428579002	3.4724252943644354	-0.9718679259911274	480.0	0.20540182725640257	480.0	394.0
Model	FFF	MS17_FFF	model_102909103_30	5	93.0	1.0	15.0	0.06078146936480652	2.9913080383510033	-0.7640765789140946	368.0	0.2768462378569388	352.0	200.0
Model	FFF	MS17_FFF	model_102909103_30	6	81.0	40.0	6.0	0.030666622104201076	3.0380304248357763	-0.7333647007682742	320.0	0.16100651301681262	368.0	524.0
Model	FFF	MS17_FFF	model_102909103_30	7	57.0	12.0	7.0	0.13452621867442194	3.3951967816255646	-0.7656764357190498	416.0	0.1987499635125196	384.0	776.0
Model	FFF	MS17_FFF	model_102909103_30	8	86.0	12.0	6.0	0.042765993093498135	3.3472356191947665	-0.7160666085958663	272.0	0.11838818688646181	384.0	876.0
Model	FFF	MS17_FFF	model_102909103_30	9	46.0	11.0	16.0	0.13269166996790452	3.1334192382814425	-0.8160241186351496	432.0	0.16648941938724432	416.0	878.0
Model	FFF	MS17_FFF	model_102909103_30	10	47.0	6.0	8.0	0.06155723475357022	2.9549951995567856	-0.7268413732869654	400.0	0.14827923713999253	384.0	1590.0
Model	FFF	MS17_FFF	model_102909103_30	11	41.0	3.0	22.0	0.10386986047073128	2.97069571593631	-0.7993834551847142	416.0	0.1543103320383607	400.0	1094.0
Model	FFF	MS17_FFF	model_102909103_30	12	53.0	5.0	9.0	0.09229212741122934	3.026792851165461	-0.7720932244565925	416.0	0.14044944732098325	400.0	1590.0
Model	FFF	MS17_FFF	model_102909103_30	13	59.0	42.0	7.0	0.0802431379074702	3.043618169952722	-0.7619610027244882	352.0	0.13506574584380304	400.0	918.0
Model	FFF	MS17_FFF	model_102909103_30	14	56.0	24.0	2.0	0.16633103639176613	3.0428670585676825	-0.8148188445836783	416.0	0.16679293627675942	400.0	1252.0
Model	FFF	MS17_FFF	model_102909103_30	15	55.0	11.0	3.0	0.11159032437447114	3.1631365259612947	-0.7802936170586773	400.0	0.1191569391981832	448.0	1280.0
Model	FFF	MS17_FFF	model_102909103_31	1	97.0	48.0	18.0	nan	nan	nan	nan	nan	nan	0.0
Model	FFF	MS17_FFF	model_102909103_31	2	61.0	23.0	50.0	0.1237645691137022	4.0854864634540435	-1.0564116517834354	448.0	0.18902616809774264	448.0	154.0
Model	FFF	MS17_FFF	model_102909103_31	3	81.0	20.0	20.0	0.12006268704118835	3.172939036303764	-0.7804417933762678	336.0	0.23147692257296806	352.0	364.0
Model	FFF	MS17_FFF	model_102909103_31	4	76.0	14.0	43.0	0.11268852960042458	3.109663848029025	-0.7721390191298371	416.0	0.17698344239003103	384.0	176.0
Model	FFF	MS17_FFF	model_102909103_31	5	84.0	9.0	13.0	0.18904544194569473	3.5935254156328305	-0.898359238184435	464.0	0.1997742807156293	352.0	290.0
Model	FFF	MS17_FFF	model_102909103_31	6	65.0	25.0	14.0	0.1599720517591039	3.2480263603596993	-0.8295410685476193	432.0	0.1159262920325282	384.0	452.0
Model	FFF	MS17_FFF	model_102909103_31	7	65.0	41.0	24.0	0.15938259819425857	3.361082250818341	-0.7002824437919122	368.0	0.1458560195216048	352.0	256.0
Model	FFF	MS17_FFF	model_102909103_31	8	74.0	27.0	2.0	0.13315278904336023	3.1145888593964575	-0.8093288673200753	416.0	0.14895539958839765	400.0	652.0
Model	FFF	MS17_FFF	model_102909103_31	9	72.0	48.0	5.0	0.09933783744722934	2.9425357089082484	-0.823688069410533	384.0	0.11553961168365644	400.0	616.0
Model	FFF	MS17_FFF	model_102909103_31	10	76.0	10.0	25.0	0.14929639819054052	3.23785252192445	-0.7542896445574928	368.0	0.17274511655208932	352.0	484.0
Model	FFF	MS17_FFF	model_102909103_31	11	71.0	24.0	5.0	0.11804717090219323	3.0897763210726596	-0.8356045852384988	400.0	0.1436836244931138	400.0	852.0
Model	FFF	MS17_FFF	model_102909103_31	12	63.0	2.0	14.0	0.1504321649100278	3.047778993855015	-0.7926007932497922	384.0	0.13168564282075232	400.0	896.0
Model	FFF	MS17_FFF	model_102909103_31	13	63.0	12.0	9.0	0.11262207405493153	3.0842505452566553	-0.7167098579850327	352.0	0.11095232556651136	384.0	976.0
Model	FFF	MS17_FFF	model_102909103_31	14	64.0	5.0	19.0	0.1193130565623058	3.0783960026668344	-0.772006335488132	352.0	0.18274301546291313	384.0	792.0
Model	FFF	MS17_FFF	model_102909103_31	15	61.0	11.0	10.0	0.09420227490124544	3.131525934245032	-0.7085257720491552	400.0	0.17106189939435312	400.0	780.0
Model	FFF	MS17_FFF	model_102909103_32	1	80.0	72.0	2.0	0.08067858540561137	3.0213007603506172	-0.8393579329357039	496.0	0.14658694122379787	352.0	102.0
Model	FFF	MS17_FFF	model_102909103_32	2	55.0	36.0	35.0	0.09463867659612182	3.349220055476071	-0.8741349406208523	448.0	0.0889309492715784	384.0	258.0
Model	FFF	MS17_FFF	model_102909103_32	3	56.0	29.0	6.0	0.2108512812437756	3.094411624718179	-0.8589119524044159	464.0	0.17275552276070572	432.0	542.0
Model	FFF	MS17_FFF	model_102909103_32	4	46.0	12.0	14.0	0.26891626829495785	2.993936308917578	-0.9236982719086964	464.0	0.23519179577447416	480.0	676.0
Model	FFF	MS17_FFF	model_102909103_32	5	56.0	13.0	8.0	0.23446080772214728	3.1380379105722827	-0.9403307115787611	496.0	0.1895246711232421	480.0	692.0
Model	FFF	MS17_FFF	model_102909103_32	6	60.0	28.0	19.0	0.15460130052975615	3.2067343911325303	-0.8025839894303956	416.0	0.19328929960242325	400.0	446.0
Model	FFF	MS17_FFF	model_102909103_32	7	85.0	64.0	2.0	0.13322222928524166	3.0085174787774194	-0.8140851494874781	432.0	0.1980454218133741	384.0	100.0
Model	FFF	MS17_FFF	model_102909103_32	8	70.0	9.0	17.0	0.03372570922572854	3.290764862080201	-0.8337665504747704	368.0	0.12439913923272844	352.0	390.0
Model	FFF	MS17_FFF	model_102909103_32	9	53.0	25.0	45.0	0.0938094612370052	3.0113814785382282	-0.8246283402237647	416.0	0.10084160332045827	416.0	450.0
Model	FFF	MS17_FFF	model_102909103_32	10	40.0	15.0	32.0	0.14836629284957553	2.908825785580098	-0.7668350064757381	384.0	0.1729264087433036	400.0	882.0
Model	FFF	MS17_FFF	model_102909103_32	11	47.0	25.0	11.0	0.11418544825192052	3.0291876665717377	-0.7540203732613049	416.0	0.13870517679213118	400.0	1452.0
Model	FFF	MS17_FFF	model_102909103_32	12	57.0	26.0	16.0	0.12370007659682983	3.0462301679456285	-0.7952078511191957	384.0	0.14209440579705782	416.0	678.0
Model	FFF	MS17_FFF	model_102909103_32	13	46.0	12.0	22.0	0.04213042849293451	3.0278117733159746	-0.7548214943880384	336.0	0.14689492916305003	448.0	1278.0
Model	FFF	MS17_FFF	model_102909103_32	14	62.0	4.0	34.0	0.11371799713811184	2.8987921432177743	-0.8475329907434977	368.0	0.15975401063856579	400.0	894.0
Model	FFF	MS17_FFF	model_102909103_32	15	57.0	20.0	20.0	0.03358235766475432	3.102809444082376	-0.7003157976576412	256.0	0.10876490862788077	368.0	760.0
Model	FFF	MS17_FFF	model_102909103_33	1	79.0	73.0	8.0	0.1110123039152623	3.0326349626431917	-1.096121839449195	496.0	0.21013382649334206	352.0	34.0
Model	FFF	MS17_FFF	model_102909103_33	2	59.0	68.0	72.0	0.06320428872410398	2.7353691613060085	-0.838318468892647	384.0	0.102791257170642	400.0	88.0
Model	FFF	MS17_FFF	model_102909103_33	3	50.0	5.0	66.0	0.12704570932888723	2.9810437181842278	-0.6987028116922598	400.0	0.1620658252581151	400.0	290.0
Model	FFF	MS17_FFF	model_102909103_33	4	57.0	10.0	27.0	0.18715310319121806	3.086514923342241	-0.7504710000280723	480.0	0.16407229743103732	416.0	494.0
Model	FFF	MS17_FFF	model_102909103_33	5	45.0	8.0	31.0	0.13432622258706733	3.015518092862847	-0.8057090080510985	400.0	0.1814506835215555	432.0	586.0
Model	FFF	MS17_FFF	model_102909103_33	6	50.0	9.0	11.0	0.14952172386164037	2.972417321676599	-0.8260863882388557	464.0	0.17633768528615795	448.0	1084.0
Model	FFF	MS17_FFF	model_102909103_33	7	65.0	7.0	8.0	0.023397587179945563	3.022027797571619	-0.7313232049007008	304.0	0.13706261479591952	368.0	988.0
Model	FFF	MS17_FFF	model_102909103_33	8	48.0	11.0	35.0	0.09708117294411052	2.9675274676634653	-0.8228690085293751	400.0	0.09930639964585164	400.0	778.0
Model	FFF	MS17_FFF	model_102909103_33	9	70.0	7.0	10.0	0.10834232198301073	3.236314171974772	-0.7463761795155478	432.0	0.15671633080136488	384.0	394.0
Model	FFF	MS17_FFF	model_102909103_33	10	60.0	17.0	24.0	0.06781227168108253	2.931659576640792	-0.7768322468399516	400.0	0.14788074756132458	400.0	966.0
Model	FFF	MS17_FFF	model_102909103_33	11	58.0	2.0	39.0	0.081301152265924	2.8969348077881554	-0.7763969108650296	384.0	0.16766167952354571	384.0	798.0
Model	FFF	MS17_FFF	model_102909103_33	12	66.0	3.0	31.0	0.0680896905536725	3.2250445660250184	-0.7137286702816501	368.0	0.1654610721562685	352.0	794.0
Model	FFF	MS17_FFF	model_102909103_33	13	31.0	8.0	38.0	0.07752781540512374	2.839087903458785	-0.9110706937927027	400.0	0.14964577717232808	400.0	986.0
Model	FFF	MS17_FFF	model_102909103_33	14	43.0	15.0	47.0	0.14954971306683912	2.9730894495179983	-0.8203397927044892	400.0	0.20165987536441438	400.0	672.0
Model	FFF	MS17_FFF	model_102909103_33	15	58.0	17.0	60.0	0.10361959016451734	3.2003704073129433	-0.6981588440810351	320.0	0.1420044119469735	384.0	366.0
Model	FFF	MS17_FFF	model_102909103_34	1	79.0	23.0	16.0	nan	nan	nan	nan	nan	nan	0.0
Model	FFF	MS17_FFF	model_102909103_34	2	55.0	31.0	47.0	0.1314633787415011	2.958620468657204	-0.769286473515713	416.0	0.18878885195830983	400.0	152.0
Model	FFF	MS17_FFF	model_102909103_34	3	46.0	14.0	69.0	0.0749750985635223	3.131917167925064	-0.8676287397259239	384.0	0.0922235844742383	400.0	172.0
Model	FFF	MS17_FFF	model_102909103_34	4	60.0	36.0	19.0	0.134562656846865	2.9690674498238536	-0.8060883267470084	400.0	0.17045348380789066	384.0	430.0
Model	FFF	MS17_FFF	model_102909103_34	5	58.0	46.0	34.0	0.15472722181923287	3.2223710300541493	-0.867144454857104	448.0	0.19944407575457096	432.0	112.0
Model	FFF	MS17_FFF	model_102909103_34	6	53.0	12.0	38.0	0.0976550109687417	3.0129296524995914	-0.7802491395945335	432.0	0.12394751102322712	400.0	676.0
Model	FFF	MS17_FFF	model_102909103_34	7	50.0	16.0	6.0	0.1407041434035133	3.115526294744433	-0.8203288219596303	432.0	0.16195204025934137	400.0	974.0
Model	FFF	MS17_FFF	model_102909103_34	8	58.0	22.0	24.0	0.10109467957135526	3.061284486488655	-0.8513059678635168	432.0	0.20272886002175838	400.0	556.0
Model	FFF	MS17_FFF	model_102909103_34	9	65.0	14.0	13.0	0.10040805482777339	3.0760492795547942	-0.7800398029213147	432.0	0.12916238934491828	416.0	882.0
Model	FFF	MS17_FFF	model_102909103_34	10	59.0	41.0	10.0	0.12437246215097686	3.182019813820368	-0.8393507815028297	400.0	0.1309871684373786	416.0	718.0
Model	FFF	MS17_FFF	model_102909103_34	11	35.0	2.0	48.0	0.13808387683211273	2.777946447983732	-0.866816011801824	384.0	0.16481613386629113	384.0	1198.0
Model	FFF	MS17_FFF	model_102909103_34	12	49.0	9.0	13.0	0.1428242710658601	2.980135773078573	-0.7893137844507998	400.0	0.20061662193182178	400.0	1182.0
Model	FFF	MS17_FFF	model_102909103_34	13	46.0	7.0	12.0	0.103592886562403	3.2700424015526326	-0.7926010210825446	432.0	0.2087499625744598	464.0	1188.0
Model	FFF	MS17_FFF	model_102909103_34	14	69.0	2.0	24.0	0.10384099879795537	3.0218063987580224	-0.8097907949741311	384.0	0.11614118750458394	464.0	896.0
Model	FFF	MS17_FFF	model_102909103_34	15	57.0	6.0	29.0	0.0776503349991843	2.899145715132841	-0.7703628654528778	352.0	0.10010907222506216	384.0	1288.0
Model	FFF	MS17_FFF	model_102909103_35	1	68.0	55.0	3.0	0.2071470534444105	2.9920784259407336	-1.0956744012020492	560.0	0.13512865637435378	352.0	228.0
