Subject	condition1	condition2	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15
A1RV2LERVS0A4H	fast	fast	0.0	0.0	0.0	0.0	0.16815651221262848	0.0	0.0	0.15369722103296793	0.16952747879926444	0.0	0.2325554990234421	0.22159616214160296	0.24179843371164153	0.27238510009568934	0.28874165952680164
A1SISJL5ST2PWH	fast	fast	0.12913987781202987	0.1141267812467021	0.06589374717715467	0.06399429047294543	0.12336400451612034	0.12941155333223717	0.14997027318213535	0.11221392339884177	0.17716720580583614	0.10019711378709939	0.07772277662008556	0.06527139447608683	0.11290713747008783	0.10517948917105735	0.10304399311098413
A1U2A42K8FV3RA	fast	fast	0.08812637291176831	0.18691130467264522	0.09693903279286338	0.06921978219196841	0.12903691813591853	0.042775160486596644	0.04322401800647581	0.07369655037801341	0.2107804574182533	0.09208300039486342	0.12788986548190498	0.14139596809706992	0.15573178096873333	0.1323422502303183	0.14725973452349705
A1U6L1L2CUQNU5	fast	fast	0.0	0.18671658026343957	0.07564070672480053	0.16952930002773192	0.08743750631673403	0.1179435813606165	0.12671608974186052	0.1256933755205533	0.19189567463565674	0.21049230007123507	0.12675287854545378	0.21381325640356258	0.1869271554597502	0.28240911967906307	0.2439445656634328
A25W2106F90G7L	fast	fast	0.14920721837411183	0.13405361010794115	0.13012577198296787	0.19484954382782826	0.17628737434006872	0.1595646633625776	0.1420093664722071	0.2039987373427142	0.2057957993436837	0.22971316476925838	0.21548215906940066	0.1673474251897322	0.21274507193619657	0.2446879997465838	0.1733795347616313
A2BFFKEYMCBFWW	fast	fast	0.11195321036342054	0.213291302303328	0.11419231820020091	0.28142214294896745	0.21997308746811248	0.20468626672735366	0.33191184656879125	0.38176442790944637	0.446197520911135	0.38360233877058086	0.39399515893893167	0.47439480907957854	0.46321292570235295	0.3086450934606502	0.30963646236237685
A2DMUU9GE8QA5Q	fast	fast	0.0	0.0	0.0	0.172522409945785	0.2411862651737194	0.2558502654090888	0.19566083503147308	0.2727148703718846	0.2677835590975571	0.30771011092334316	0.33788916053404144	0.2766238125513671	0.35197522224914324	0.35261137316664354	0.35453848072417543
A2FM6APZP3FN22	fast	fast	0.0	0.0	0.21113460521611543	0.0	0.0	0.23115284445710704	0.2611458982524692	0.21022867952627916	0.29403794244793885	0.33963352742287584	0.2796653167953884	0.2316057135640126	0.3198994054869824	0.31252062238759365	0.33405982630357456
A2PW5825FIRONK	fast	fast	0.2530039765958229	0.0	0.0	0.0	0.0	0.10533514109318996	0.0	0.0	0.0657601044136223	0.09374117437842669	0.12595545063043012	0.17648259468874544	0.26624255099771343	0.2263589409841088	0.21958786967862048
A2RY4MK1FONYH1	fast	fast	0.2847438512287869	0.4287388516599311	0.36358794431769687	0.24732302081779578	0.3230017260080857	0.26129388210631826	0.23184081354106573	0.21683348359620355	0.3281667426014523	0.20729711431814982	0.3434728388256073	0.20660233930901337	0.24961140759243738	0.30098039777385943	0.3586461987258464
