Agent	subject	GameNb	Deflations	Misses	Resets	ShotReg	Entropy	LogCV	ShotPer	RightReg	Score
Coupled	model_6592528450_50	8	66.0	46.0	0.0	0.37104138820065397	2.6203483115158597	-1.2199131336947773	560.0	0.2497467791348812	810.0
Coupled	model_6592528450_50	9	74.0	20.0	0.0	0.35347337240462723	2.668338282142688	-1.3296048771136537	576.0	0.222740674533169	1260.0
Coupled	model_6592528450_50	10	25.0	15.0	0.0	0.4572604949286842	2.490955590469552	-1.5676308236429144	560.0	0.4449085690973557	1670.0
Coupled	model_6592528450_50	11	43.0	25.0	0.0	0.4117258511739867	2.539486576309428	-1.367966858995982	544.0	0.3988497674321302	1456.0
Coupled	model_6592528450_50	12	48.0	33.0	1.0	0.4111322305253008	2.675689843008986	-1.4037193709730396	560.0	0.35867610179049625	1436.0
Coupled	model_6592528450_50	13	59.0	23.0	0.0	0.39335418969699126	2.668675443916938	-1.3922453428574257	560.0	0.3070734562961365	1156.0
Coupled	model_6592528450_50	14	63.0	7.0	0.0	0.3951675083226734	2.4570921845924887	-1.4730395438557453	560.0	0.3039004839033827	1686.0
Coupled	model_6592528450_50	15	52.0	24.0	0.0	0.40435143368386595	2.5329656338814637	-1.5252147957067526	560.0	0.3348553943781262	1752.0
Coupled	model_6592528450_51	1	95.0	52.0	9.0	nan	nan	nan	nan	nan	0.0
Coupled	model_6592528450_51	2	39.0	110.0	25.0	0.3087314490273159	3.0167644843408388	-0.7940214525162049	464.0	0.3207097660346338	448.0
Coupled	model_6592528450_51	3	17.0	107.0	6.0	0.4270328640703739	3.0509221437532514	-1.0576093676680978	480.0	0.37348969800114146	988.0
Coupled	model_6592528450_51	4	69.0	77.0	17.0	0.17026898917482197	2.852900692078291	-1.143747537198031	544.0	0.2998649266400553	546.0
Coupled	model_6592528450_51	5	27.0	13.0	8.0	0.27846012525190517	2.495763724139134	-1.1850838202320446	496.0	0.2921163785923541	1476.0
Coupled	model_6592528450_51	6	21.0	11.0	5.0	0.3071558953003314	2.543513429495619	-1.2201945963296317	496.0	0.2922553198597253	1678.0
Coupled	model_6592528450_51	7	59.0	21.0	0.0	0.3322447815837003	2.740386875946158	-1.0354845299945599	496.0	0.3464878647363349	1160.0
Coupled	model_6592528450_51	8	32.0	60.0	0.0	0.37775746852872016	2.245932973953078	-1.340728637478645	496.0	0.4145409577519612	1286.0
Coupled	model_6592528450_51	9	68.0	29.0	6.0	0.28152749614881767	2.763585482321821	-1.1487897472632083	512.0	0.2854156975286745	842.0
Coupled	model_6592528450_51	10	49.0	32.0	1.0	0.2991572356778367	2.474541148591262	-1.1447688963159535	512.0	0.339492977409741	1138.0
Coupled	model_6592528450_51	11	27.0	23.0	1.0	0.3840350424760779	2.602845790127453	-1.1973735465400355	496.0	0.37211070074457175	1554.0
Coupled	model_6592528450_51	12	39.0	32.0	2.0	0.28382804261056266	2.57357575908432	-1.2709550918622607	512.0	0.307684053016157	1338.0
Coupled	model_6592528450_51	13	39.0	59.0	0.0	0.3736294750229761	2.644591436553353	-1.1479884479251439	496.0	0.41435704570496024	984.0
Coupled	model_6592528450_51	14	22.0	61.0	2.0	0.4293271840350811	2.386292497469996	-1.2720881573423721	480.0	0.4766188890459243	1190.0
Coupled	model_6592528450_51	15	46.0	33.0	0.0	0.42878864327279875	2.4701781725474463	-1.5484306680992308	480.0	0.49149176673234113	1134.0
Coupled	model_6592528450_52	1	100.0	70.0	8.0	0.03387774296827857	3.065508425061923	-0.8624138167830722	576.0	0.2796778566061961	36.0
Coupled	model_6592528450_52	2	26.0	103.0	12.0	0.2951369706825521	3.054520607729764	-1.0509304340824213	496.0	0.29498043934281987	738.0
Coupled	model_6592528450_52	3	31.0	55.0	1.0	0.48885291124516195	2.69111000815923	-1.3546412358565514	528.0	0.45332391197563987	1190.0
Coupled	model_6592528450_52	4	32.0	60.0	2.0	0.4365717883163183	2.87390298875303	-1.2802153635468396	528.0	0.482744939746485	1180.0
Coupled	model_6592528450_52	5	30.0	74.0	0.0	0.44240535714336354	3.1846286015916907	-1.3297303986211604	512.0	0.4483178773971557	760.0
Coupled	model_6592528450_52	6	73.0	35.0	0.0	0.3648370152694522	2.6187332489864676	-1.089814278325554	544.0	0.2337298706027454	530.0
Coupled	model_6592528450_52	7	59.0	23.0	2.0	0.3715702276072052	2.727666446929937	-1.0958369780394215	528.0	0.2875052233298176	1056.0
Coupled	model_6592528450_52	8	28.0	31.0	0.0	0.4505693291607831	2.7387162926786823	-1.1877158396188852	528.0	0.4626531335057568	1146.0
Coupled	model_6592528450_52	9	22.0	27.0	5.0	0.4153029829608459	2.545749545086636	-1.1203644627166693	528.0	0.4946061976869709	1546.0
Coupled	model_6592528450_52	10	53.0	21.0	0.0	0.4615082894424134	2.5580442408134156	-1.0976226956280886	528.0	0.37478769444544846	958.0
Coupled	model_6592528450_52	11	45.0	24.0	0.0	0.4045899812421461	2.653966539654926	-1.1601941831452038	544.0	0.32645307213257624	1152.0
Coupled	model_6592528450_52	12	49.0	12.0	0.0	0.3758092602197094	2.5628953988687733	-1.062479834219782	544.0	0.3328794364357417	1476.0
Coupled	model_6592528450_52	13	25.0	24.0	0.0	0.4360549481275216	2.5643412528495158	-1.3937692577287168	528.0	0.4143471268773792	1652.0
Coupled	model_6592528450_52	14	27.0	29.0	0.0	0.4721706870047642	2.610387407693367	-1.2504466295463492	512.0	0.44954932453157326	1542.0
Coupled	model_6592528450_52	15	27.0	48.0	0.0	0.4393732230180316	2.6942766215345704	-1.2049635943980317	528.0	0.39961233586226175	1204.0
Coupled	model_6592528450_53	1	87.0	92.0	2.0	nan	nan	nan	nan	nan	0.0
Coupled	model_6592528450_53	2	32.0	93.0	11.0	0.3510967197885194	2.905104248910383	-1.030526128149344	480.0	0.30682345279344014	656.0
Coupled	model_6592528450_53	3	35.0	65.0	2.0	0.4219758760426916	2.905155287954315	-1.1607054886455885	480.0	0.4055544704560289	972.0
Coupled	model_6592528450_53	4	31.0	74.0	2.0	0.34643498400483186	2.695479220040499	-1.2452165392813397	496.0	0.35536638488561373	858.0
Coupled	model_6592528450_53	5	28.0	91.0	3.0	0.4563234764320929	2.456977476476432	-1.5135190462789814	496.0	0.45172087717921916	522.0
Coupled	model_6592528450_53	6	37.0	42.0	0.0	0.45098399694123803	2.393878263330413	-1.4302288349717458	480.0	0.45301739901049	1316.0
Coupled	model_6592528450_53	7	15.0	49.0	2.0	0.40071597649373275	2.236129695992472	-1.3258662826954972	496.0	0.47757612334087635	1406.0
Coupled	model_6592528450_53	8	20.0	68.0	1.0	0.47101023694049604	2.384427438216595	-1.6774108225261128	480.0	0.5210560632092107	1068.0
Coupled	model_6592528450_53	9	44.0	70.0	2.0	0.4836848359247086	2.5001304198585843	-1.525780017000802	480.0	0.5024934684793725	766.0
Coupled	model_6592528450_53	10	38.0	35.0	0.0	0.3770133811734997	2.756834277058398	-1.1096587415545678	496.0	0.4292134814062937	1330.0
Coupled	model_6592528450_53	11	67.0	10.0	0.0	0.36247747127990604	2.406451046645906	-1.0475073325763693	496.0	0.3438671726817352	1082.0
Coupled	model_6592528450_53	12	39.0	25.0	0.0	0.3900448254291613	2.6877211883582612	-1.1839757037970347	480.0	0.3929970617233529	1352.0
Coupled	model_6592528450_53	13	70.0	20.0	2.0	0.28488973779319876	2.698338246128968	-0.9714959108253918	496.0	0.30550457281453	764.0
Coupled	model_6592528450_53	14	38.0	27.0	0.0	0.3634177405583352	2.7468062526988586	-0.9718497795319889	480.0	0.34007293723589543	1248.0
Coupled	model_6592528450_53	15	21.0	56.0	1.0	0.4434992320882774	2.23802408568481	-1.391896245457121	480.0	0.5208302342670332	1214.0
Coupled	model_6592528450_54	1	85.0	79.0	5.0	0.02682139239324517	3.0108633429269087	-0.8999721054370492	576.0	0.2547308122236981	62.0
Coupled	model_6592528450_54	2	24.0	73.0	7.0	0.2705085215943313	2.915723352631038	-1.042309209612384	544.0	0.26059472035263076	956.0
Coupled	model_6592528450_54	3	16.0	60.0	0.0	0.4719480916350871	2.648470961359596	-1.4608700331206832	528.0	0.5164777658978539	1282.0
Coupled	model_6592528450_54	4	27.0	48.0	0.0	0.3925763724129042	2.8049074661316684	-1.404760293966837	512.0	0.3919068956365999	1218.0
Coupled	model_6592528450_54	5	11.0	42.0	2.0	0.45211716189440454	2.2992833534904635	-1.3931459630984362	512.0	0.5013402941251965	1616.0
Coupled	model_6592528450_54	6	16.0	30.0	0.0	0.47047346048733	2.3279237430581396	-1.7706115219636689	528.0	0.5178493771652326	1640.0
Coupled	model_6592528450_54	7	26.0	43.0	0.0	0.4855693773068535	2.307591878968813	-1.5877667475727186	528.0	0.5417871247993404	1414.0
Coupled	model_6592528450_54	8	13.0	48.0	0.0	0.49646355001261916	2.3267394705523925	-1.4497039539945027	528.0	0.5190498557217071	1604.0
Coupled	model_6592528450_54	9	14.0	56.0	0.0	0.46211822065818	2.6657230845064386	-1.4745897061804292	512.0	0.4997976623212142	1392.0
Coupled	model_6592528450_54	10	18.0	50.0	0.0	0.44899885102387693	2.6111799012050896	-1.48654130400799	528.0	0.45573053781780487	1300.0
Coupled	model_6592528450_54	11	23.0	83.0	0.0	0.410681204591679	2.556210910470654	-1.479589620599525	528.0	0.43896301713643593	1236.0
Coupled	model_6592528450_54	12	11.0	39.0	0.0	0.4938410454979278	2.37685202817186	-1.455752053294309	528.0	0.49081728246535367	1722.0
Coupled	model_6592528450_54	13	7.0	31.0	0.0	0.4603871040806082	2.3689932158810656	-1.6841213513393996	528.0	0.5498394732755791	1538.0
Coupled	model_6592528450_54	14	9.0	29.0	0.0	0.5053820827262082	2.168715921852779	-1.6696009458830543	528.0	0.5336090246478801	1842.0
Coupled	model_6592528450_54	15	20.0	47.0	0.0	0.41966613911220585	2.362321248256129	-1.7615496391706735	528.0	0.49954874637066227	1208.0
Coupled	model_6592528450_55	1	71.0	103.0	5.0	0.22905312644469789	2.932858503721415	-0.9982214712800136	576.0	0.10599837216633275	240.0
Coupled	model_6592528450_55	2	37.0	92.0	5.0	0.39263623931949637	3.006402460715024	-1.0271949641883205	544.0	0.4246246679422759	518.0
Coupled	model_6592528450_55	3	40.0	80.0	0.0	0.4033775027381936	2.9597566141922504	-1.0442965215915287	560.0	0.4113092166347757	642.0
Coupled	model_6592528450_55	4	28.0	44.0	0.0	0.39435025232651505	2.709663325114733	-1.2910778922960735	544.0	0.43158309170357684	1312.0
Coupled	model_6592528450_55	5	39.0	40.0	0.0	0.42279271992545664	2.704124846435457	-1.3598739838098362	544.0	0.3449019809110174	1320.0
Coupled	model_6592528450_55	6	22.0	27.0	0.0	0.47785141639299206	2.867422128864634	-1.634655430428535	528.0	0.4559332372529265	1346.0
Coupled	model_6592528450_55	7	52.0	41.0	0.0	0.4509384722140393	2.9385611227225152	-1.665691131906607	544.0	0.442995532570982	920.0
Coupled	model_6592528450_55	8	40.0	32.0	0.0	0.43677711102206407	2.8325061648780028	-1.4647830670156596	560.0	0.4164594046947522	1336.0
Coupled	model_6592528450_55	9	32.0	15.0	2.0	0.4629765612502619	2.503126288193266	-1.2336727895828843	528.0	0.473465839536893	1670.0
Coupled	model_6592528450_55	10	18.0	25.0	2.0	0.49734303711339867	2.4894402416501418	-1.5086655261148072	544.0	0.532731246880235	1750.0
Coupled	model_6592528450_55	11	25.0	35.0	0.0	0.45580366047269383	2.593221621736611	-1.2836710032704437	544.0	0.4638155452944093	1530.0
Coupled	model_6592528450_55	12	19.0	8.0	0.0	0.47205505721459257	2.2571639323973978	-1.4871388698572756	544.0	0.4980810990263772	1884.0
Coupled	model_6592528450_55	13	34.0	30.0	0.0	0.4786434288597298	2.5290175493422136	-1.2684733758108688	544.0	0.49883563557067256	1340.0
Coupled	model_6592528450_55	14	18.0	45.0	0.0	0.43123313122698986	2.5517128342392255	-1.4187420157049393	544.0	0.5107277699850992	1412.0
Coupled	model_6592528450_55	15	17.0	30.0	0.0	0.5222040572198323	2.5509219304352557	-1.3275090844373385	544.0	0.5154898330228675	1442.0
Coupled	model_6592528450_56	1	73.0	67.0	12.0	0.07236064089984535	3.011968332064879	-0.9190052840800605	576.0	0.23278082272759076	82.0
Coupled	model_6592528450_56	2	29.0	76.0	2.0	0.18660428747908683	3.1055237828693465	-1.0134403229581628	512.0	0.19603844235089135	1052.0
Coupled	model_6592528450_56	3	23.0	63.0	2.0	0.3964542365951453	3.6475261104312477	-1.1855359501927942	512.0	0.30284430040697596	874.0
Coupled	model_6592528450_56	4	45.0	44.0	6.0	0.3175290581558346	2.942151712932745	-1.0221637413534874	512.0	0.27960430730008884	1012.0
Coupled	model_6592528450_56	5	17.0	24.0	2.0	0.42502822302017845	2.3304958677243595	-1.2733279711593126	496.0	0.4668515002153249	1552.0
Coupled	model_6592528450_56	6	17.0	27.0	1.0	0.4216734693828424	2.2140102077895905	-1.4167002574633498	496.0	0.4504436225887647	1748.0
Coupled	model_6592528450_56	7	21.0	47.0	0.0	0.4373055727301889	2.5229369903109244	-1.2947532129066277	496.0	0.43563173501620484	1408.0
Coupled	model_6592528450_56	8	25.0	23.0	1.0	0.44929115128834446	2.520927286615961	-1.2001040317494887	512.0	0.45544962988551835	1358.0
Coupled	model_6592528450_56	9	47.0	34.0	0.0	0.3416169974128317	2.825517001089225	-1.1743003179677967	512.0	0.3824470377856346	1334.0
Coupled	model_6592528450_56	10	39.0	35.0	0.0	0.37856451588144435	2.672508795906918	-1.2239676333194454	496.0	0.3458379625084505	1532.0
Coupled	model_6592528450_56	11	29.0	26.0	0.0	0.4685610250492862	2.5073440975815275	-1.1842487031183593	512.0	0.49964555067933103	1548.0
Coupled	model_6592528450_56	12	13.0	17.0	0.0	0.45055381935942856	2.379860847913945	-1.272479705466036	512.0	0.5036869560871643	1766.0
Coupled	model_6592528450_56	13	18.0	42.0	0.0	0.44059209949458283	2.6042891492817586	-1.434022349519323	512.0	0.5033974984075121	1416.0
Coupled	model_6592528450_56	14	30.0	20.0	0.0	0.43058352086825946	2.4041485326772665	-1.1947537453630575	512.0	0.45957065185705387	1664.0
Coupled	model_6592528450_56	15	29.0	37.0	0.0	0.4336845011337725	2.931551021939307	-1.5629875988986184	512.0	0.4640723608408521	1230.0
Coupled	model_6592528450_57	1	98.0	73.0	13.0	0.057905342723396244	2.913545748773459	-0.8534053874415847	560.0	0.19847089629599743	62.0
Coupled	model_6592528450_57	2	35.0	84.0	1.0	0.30811281917294076	2.8732407675814944	-1.1035390916167138	528.0	0.27938543517487174	942.0
Coupled	model_6592528450_57	3	20.0	56.0	0.0	0.42624887777447396	2.5592597289633963	-1.3540008908391836	512.0	0.44658516399076903	1388.0
Coupled	model_6592528450_57	4	25.0	36.0	0.0	0.43802202932681583	2.543081131275842	-1.145677268919833	512.0	0.4768719152154897	1536.0
Coupled	model_6592528450_57	5	22.0	26.0	0.0	0.48506416526468304	2.2864680051081807	-1.4768932468469236	496.0	0.504160477826221	1650.0
Coupled	model_6592528450_57	6	15.0	79.0	0.0	0.5045244145293447	2.7487192871744486	-1.4088708080848331	512.0	0.5281406810779953	1142.0
Coupled	model_6592528450_57	7	12.0	27.0	0.0	0.4649556483499681	2.094077456433319	-1.3073318781990713	512.0	0.5170784480635084	1846.0
Coupled	model_6592528450_57	8	8.0	29.0	0.0	0.495019948875141	2.3209397588498195	-1.5054005295902848	512.0	0.5874792977342992	1644.0
Coupled	model_6592528450_57	9	17.0	50.0	0.0	0.503570129807383	2.801931675844966	-1.3514985852168702	512.0	0.5839997590888094	1500.0
Coupled	model_6592528450_57	10	21.0	116.0	0.0	0.5183987580128739	2.015136342515815	-1.8450062230964304	496.0	0.537601062469501	770.0
Coupled	model_6592528450_57	11	17.0	53.0	1.0	0.45765824789579135	2.324359646239322	-1.4364397787295573	496.0	0.531867406625712	1196.0
Coupled	model_6592528450_57	12	13.0	39.0	1.0	0.501556150351823	2.065464282356536	-1.4491184781003248	496.0	0.5513731157324907	1622.0
Coupled	model_6592528450_57	13	14.0	62.0	0.0	0.5306185568645044	2.5965330841082395	-1.560415429531379	496.0	0.5673449527169067	1278.0
Coupled	model_6592528450_57	14	25.0	18.0	0.0	0.3711852484746413	2.5607635728436846	-1.34729440550192	512.0	0.3563883401241707	1664.0
Coupled	model_6592528450_57	15	16.0	37.0	0.0	0.48346547952759905	2.492782397459558	-1.5046233695122815	512.0	0.5434929866529764	1526.0
Coupled	model_6592528450_58	1	100.0	41.0	1.0	0.06379033436687467	2.7595285764037616	-1.1451323365519175	592.0	0.15852442731848065	94.0
Coupled	model_6592528450_58	2	61.0	95.0	12.0	0.047720406827258297	3.1691595321250428	-0.7035459963827029	288.0	0.19736296692140884	464.0
Coupled	model_6592528450_58	3	20.0	58.0	15.0	0.3676786625255806	3.2650693764629732	-0.9701452090998148	496.0	0.33377742311347003	1086.0
Coupled	model_6592528450_58	4	7.0	94.0	6.0	0.4314639110147924	2.2607968975228085	-1.6458725478346585	496.0	0.48938538034006646	1412.0
Coupled	model_6592528450_58	5	33.0	104.0	5.0	0.40543043253384553	2.6031638323304884	-1.184806799829282	496.0	0.3929419285243138	612.0
Coupled	model_6592528450_58	6	26.0	82.0	5.0	0.5200329801597473	2.485569278736611	-1.4009641929913355	480.0	0.5558546235733245	884.0
Coupled	model_6592528450_58	7	27.0	64.0	8.0	0.4608057164215083	2.6815434803034552	-1.225230192681519	480.0	0.46321473421733195	974.0
Coupled	model_6592528450_58	8	26.0	97.0	7.0	0.5172432576408299	3.529417186688699	-1.2952711445457659	496.0	0.6041927267254062	608.0
Coupled	model_6592528450_58	9	15.0	29.0	0.0	0.4349948785219769	2.3242596947652925	-1.2953125677617965	480.0	0.5257559481150985	1642.0
Coupled	model_6592528450_58	10	34.0	42.0	0.0	0.4556544345384777	2.3299013019669115	-1.3813675985089737	480.0	0.5336221911233079	1716.0
Coupled	model_6592528450_58	11	38.0	53.0	0.0	0.3705137357742851	2.68404028507215	-1.03399352421263	480.0	0.40096119239260686	1304.0
Coupled	model_6592528450_58	12	30.0	89.0	0.0	0.42135853679148855	2.5881234370758683	-1.2672442922842007	480.0	0.44043080789967665	924.0
Coupled	model_6592528450_58	13	20.0	72.0	0.0	0.4965828969445096	2.2675649487020255	-1.429320746676482	480.0	0.5405427013791061	1068.0
Coupled	model_6592528450_58	14	38.0	74.0	0.0	0.40025615039328055	2.5736222892268423	-1.2329116445228006	496.0	0.4240220081982037	754.0
Coupled	model_6592528450_58	15	48.0	82.0	1.0	0.35295787089448455	2.5672542200040573	-1.3388452030729288	496.0	0.3792762038959269	838.0
Coupled	model_6592528450_59	1	95.0	65.0	19.0	0.07655305898428957	3.1219679294911535	-0.7818493361964161	576.0	0.2199506776544475	38.0
Coupled	model_6592528450_59	2	73.0	68.0	31.0	0.15873919869335396	3.2020513303018245	-0.695778800287933	576.0	0.08941842376864814	42.0
Coupled	model_6592528450_59	3	79.0	91.0	28.0	nan	nan	nan	nan	nan	0.0
Coupled	model_6592528450_59	4	71.0	33.0	7.0	0.13564334435175252	2.917708094512891	-0.9128352850584142	368.0	0.20913344635372585	342.0
Coupled	model_6592528450_59	5	59.0	40.0	10.0	0.23723424462025208	2.6834526425320284	-1.058875845053922	368.0	0.31060676953266225	624.0
Coupled	model_6592528450_59	6	68.0	33.0	5.0	0.16238923018535814	2.7678524991318585	-0.8397680617764152	336.0	0.24412525414289662	938.0
Coupled	model_6592528450_59	7	58.0	45.0	2.0	0.1980482269575481	2.8104179268493703	-0.9336054308826877	368.0	0.23272980734774873	1110.0
Coupled	model_6592528450_59	8	56.0	132.0	2.0	0.25022230244088167	2.873314031738761	-1.0865883285515132	400.0	0.2969781214838431	712.0
Coupled	model_6592528450_59	9	60.0	90.0	0.0	0.3667798334534374	2.6125069022613836	-1.302518240128268	416.0	0.2809802471006368	544.0
Coupled	model_6592528450_59	10	45.0	64.0	1.0	0.2444294664522664	2.530646719287605	-1.2380821806995517	416.0	0.24719408727046882	1378.0
Coupled	model_6592528450_59	11	27.0	9.0	0.0	0.22174214377401022	2.3880675412382817	-1.16908763630796	416.0	0.22871343362964627	2084.0
Coupled	model_6592528450_59	12	46.0	34.0	0.0	0.19074585672164715	2.8772359913651204	-1.0343993449627154	416.0	0.19716632427800282	1436.0
Coupled	model_6592528450_59	13	25.0	15.0	0.0	0.19057669876069844	2.358519727656386	-1.2532200192037712	416.0	0.1835498648493531	1970.0
Coupled	model_6592528450_59	14	27.0	27.0	1.0	0.18364375189282042	2.4573328383855055	-1.1752532033313199	432.0	0.18898761588675417	1746.0
Coupled	model_6592528450_59	15	21.0	45.0	0.0	0.20874101363246422	2.332378335292872	-1.281973076647235	416.0	0.18231943977950552	1748.0
Coupled	model_6592528450_60	1	89.0	77.0	7.0	nan	nan	nan	nan	nan	0.0
Coupled	model_6592528450_60	2	45.0	53.0	3.0	0.24952119164613318	2.885706177544709	-1.0244261339607	512.0	0.2062490362832658	1000.0
Coupled	model_6592528450_60	3	34.0	64.0	2.0	0.34866431609751014	2.7144079416548528	-1.2306055739974864	496.0	0.35088789517457947	1178.0
Coupled	model_6592528450_60	4	23.0	59.0	4.0	0.487066509633139	2.545638706693604	-1.511917478210678	512.0	0.5116269362913419	1284.0
Coupled	model_6592528450_60	5	26.0	73.0	0.0	0.4369540936969545	2.0906323702539553	-1.6518968715943578	512.0	0.41979768735202916	1162.0
Coupled	model_6592528450_60	6	45.0	30.0	2.0	0.3773044437948474	2.7648747483659757	-1.4104439513076472	528.0	0.31106463278020924	1244.0
Coupled	model_6592528450_60	7	37.0	21.0	7.0	0.4120857337236405	2.5867989297769864	-1.0739669304931292	512.0	0.41138998232166524	1462.0
Coupled	model_6592528450_60	8	25.0	30.0	0.0	0.46032744463100145	2.513207371988918	-1.537811240609209	512.0	0.4288561857783152	1640.0
Coupled	model_6592528450_60	9	15.0	34.0	0.0	0.44963352076050805	2.141378840828724	-1.5130536243278037	512.0	0.4913231984300684	1732.0
Coupled	model_6592528450_60	10	13.0	36.0	0.0	0.4271592857379522	2.398617137539747	-1.5595012881312895	512.0	0.4477436852399043	1530.0
Coupled	model_6592528450_60	11	13.0	30.0	0.0	0.49486773981923016	2.4069628173731745	-1.5924459671468914	512.0	0.5832678888568674	1742.0
Coupled	model_6592528450_60	12	64.0	26.0	0.0	0.41327481986485876	2.6394222263974663	-1.2419710837466018	512.0	0.397305039853869	1050.0
Coupled	model_6592528450_60	13	50.0	15.0	0.0	0.327204470041306	2.452202601905101	-1.1693084080776899	528.0	0.31212467494466184	1370.0
Coupled	model_6592528450_60	14	26.0	56.0	1.0	0.3929505107580447	2.603724137744991	-1.4293797114336817	496.0	0.4991716111646315	1288.0
Coupled	model_6592528450_60	15	21.0	39.0	0.0	0.43639876092447555	2.4279194629807934	-1.388091969584894	512.0	0.512709479378782	1524.0
Coupled	model_6592528450_61	1	94.0	82.0	1.0	0.13182362309567452	2.9791745504545353	-0.8411913994436072	416.0	0.061876188984746984	202.0
Coupled	model_6592528450_61	2	16.0	91.0	2.0	0.35760324001576205	2.5607934648010304	-1.31303492515356	496.0	0.3750133309992746	1318.0
Coupled	model_6592528450_61	3	20.0	56.0	3.0	0.4425777738854835	2.4621453723064586	-1.3904455737078274	496.0	0.4770722637099025	1198.0
Coupled	model_6592528450_61	4	16.0	112.0	2.0	0.48634961979711144	2.328738716163512	-1.4352732923631004	496.0	0.5457397334743833	1026.0
Coupled	model_6592528450_61	5	13.0	61.0	2.0	0.45779328446684797	2.231709355390302	-1.4490092281126952	512.0	0.5312539930839666	1378.0
Coupled	model_6592528450_61	6	15.0	53.0	0.0	0.51022842181319	2.067981082084085	-1.4218567604409356	496.0	0.5327979865522098	1600.0
Coupled	model_6592528450_61	7	18.0	73.0	0.0	0.4882493105118199	2.1603393481944995	-1.6267553757404725	512.0	0.5498519215954577	1156.0
Coupled	model_6592528450_61	8	21.0	70.0	0.0	0.5080340840093919	2.462318183515551	-1.32146657508221	496.0	0.5196384335308314	1262.0
Coupled	model_6592528450_61	9	31.0	47.0	2.0	0.418534813769205	2.5724357909361077	-1.3279285992988268	512.0	0.5174894038127742	1118.0
Coupled	model_6592528450_61	10	36.0	55.0	0.0	0.4195064018054516	2.6636744560326155	-1.5159399297876832	512.0	0.49038102132829453	1290.0
Coupled	model_6592528450_61	11	19.0	53.0	0.0	0.4518875695892678	2.6209598448900486	-1.3985474819399724	512.0	0.495459697578595	1194.0
Coupled	model_6592528450_61	12	19.0	66.0	0.0	0.5081662385112357	2.3112596640627534	-1.5986981875501556	512.0	0.5051932971008184	1170.0
Coupled	model_6592528450_61	13	18.0	71.0	0.0	0.5049340926942485	2.3467842666395904	-1.5864587276807938	496.0	0.553421998399827	1058.0
Coupled	model_6592528450_61	14	19.0	73.0	0.0	0.4951754918046694	2.1743261447471234	-1.7039386855959606	496.0	0.5582807231096057	1156.0
Coupled	model_6592528450_61	15	26.0	51.0	3.0	0.459090610005237	2.4207710789233325	-1.346269051828086	512.0	0.48710795576756993	1300.0
Coupled	model_6592528450_62	1	84.0	88.0	8.0	nan	nan	nan	nan	nan	0.0
Coupled	model_6592528450_62	2	80.0	87.0	2.0	0.24566560090690434	3.314122658468474	-0.6120348564743273	320.0	0.2048587982838526	18.0
Coupled	model_6592528450_62	3	67.0	62.0	19.0	0.15011148817954303	3.161090168209413	-0.662747350462715	272.0	0.2207393316715273	292.0
Coupled	model_6592528450_62	4	75.0	19.0	4.0	0.22135621544656597	2.765133046426402	-1.121425975946136	352.0	0.3496154238460279	64.0
Coupled	model_6592528450_62	5	63.0	11.0	10.0	0.18503789545643845	2.493771390203638	-0.9576109258265513	320.0	0.3048967243772238	280.0
Coupled	model_6592528450_62	6	63.0	9.0	5.0	0.19897644009474638	2.5100849547966955	-1.0567826108592813	320.0	0.3474238788214572	386.0
Coupled	model_6592528450_62	7	62.0	15.0	1.0	0.20192466056196143	2.4833727503771192	-1.0214514567138324	320.0	0.3197287267961387	372.0
Coupled	model_6592528450_62	8	72.0	31.0	2.0	0.21784130279933211	2.4945107601142285	-1.0629521766595589	320.0	0.40236541051720054	438.0
Coupled	model_6592528450_62	9	47.0	55.0	0.0	0.10167616416086417	2.818103194851846	-0.9295628928526267	432.0	0.35172873077252864	996.0
Coupled	model_6592528450_62	10	60.0	83.0	3.0	0.1083370061702837	2.7554114080440977	-1.0237852044025093	416.0	0.37364260058138526	844.0
Coupled	model_6592528450_62	11	73.0	63.0	13.0	0.16661275643082823	2.89045371371601	-0.7984215203491781	448.0	0.3375760493394301	374.0
Coupled	model_6592528450_62	12	66.0	46.0	3.0	0.07721507390163203	3.1821327535902	-0.7249106679523567	304.0	0.23877225264239366	714.0
Coupled	model_6592528450_62	13	49.0	77.0	1.0	0.28169662594953543	3.002048394755166	-1.0014759197268002	464.0	0.38173005635324286	846.0
Coupled	model_6592528450_62	14	66.0	93.0	0.0	0.14332345045007452	2.9677554418019616	-0.988007904768269	464.0	0.27091626344067565	622.0
Coupled	model_6592528450_62	15	61.0	100.0	3.0	0.17370366564843776	3.021211758997492	-0.902795503170999	448.0	0.20985876276587598	166.0
Coupled	model_6592528450_63	1	83.0	92.0	12.0	0.2913884712900611	3.0078360216322935	-0.7995717951090816	512.0	0.09490169528002865	146.0
Coupled	model_6592528450_63	2	33.0	162.0	5.0	0.4418942185400764	2.725712990942262	-1.4566930702618912	480.0	0.4913824337691243	80.0
Coupled	model_6592528450_63	3	28.0	109.0	6.0	0.45396359404658704	2.464653123262147	-1.447004663601692	480.0	0.42631564766794516	534.0
Coupled	model_6592528450_63	4	54.0	43.0	2.0	0.3814948932101501	2.585887408453385	-1.3297206290447583	480.0	0.3955736456334526	1122.0
Coupled	model_6592528450_63	5	63.0	38.0	2.0	0.38467240818072757	2.8181997396416167	-1.1183965387969348	480.0	0.3587230647586282	924.0
